epoch,step,train_loss,metric_key,metric_value
16,33712,0.05997059320004177,binary/precision_macro,0.5956301589624354
16,33712,0.05997059320004177,binary/recall_macro,0.5498637249410999
17,35819,0.0581819732039674,binary/accuracy,0.6594
17,35819,0.0581819732039674,binary/macro_f1,0.550738316597742
17,35819,0.0581819732039674,binary/weighted_f1,0.6185248242590123
17,35819,0.0581819732039674,binary/precision_macro,0.6025550789811805
17,35819,0.0581819732039674,binary/recall_macro,0.5613538910763901
18,37926,0.057207423185940263,binary/accuracy,0.657
18,37926,0.057207423185940263,binary/macro_f1,0.5300133476209276
18,37926,0.057207423185940263,binary/weighted_f1,0.6049642998138852
18,37926,0.057207423185940263,binary/precision_macro,0.5963025472600505
18,37926,0.057207423185940263,binary/recall_macro,0.5492215162518892
19,40033,0.055227407001170646,binary/accuracy,0.6608
19,40033,0.055227407001170646,binary/macro_f1,0.531053856916126
19,40033,0.055227407001170646,binary/weighted_f1,0.6067308848593438
19,40033,0.055227407001170646,binary/precision_macro,0.604539529099956
19,40033,0.055227407001170646,binary/recall_macro,0.5513165543066398
20,42140,0.05475419358523606,binary/accuracy,0.6622
20,42140,0.05475419358523606,binary/macro_f1,0.5405249636949432
20,42140,0.05475419358523606,binary/weighted_f1,0.6130665516047594
20,42140,0.05475419358523606,binary/precision_macro,0.6074664933722933
20,42140,0.05475419358523606,binary/recall_macro,0.5567229588370017
21,44247,0.05193881242051782,binary/accuracy,0.659
21,44247,0.05193881242051782,binary/macro_f1,0.5382344827421841
21,44247,0.05193881242051782,binary/weighted_f1,0.6106843472214526
21,44247,0.05193881242051782,binary/precision_macro,0.6008847959552185
21,44247,0.05193881242051782,binary/recall_macro,0.5542742291155448
22,46354,0.054263611804765986,binary/accuracy,0.6516
22,46354,0.054263611804765986,binary/macro_f1,0.5126209354768313
22,46354,0.054263611804765986,binary/weighted_f1,0.5924688324725396
22,46354,0.054263611804765986,binary/precision_macro,0.5828198453087605
22,46354,0.054263611804765986,binary/recall_macro,0.5384511855161805
23,48461,0.05092559259743565,binary/accuracy,0.656
23,48461,0.05092559259743565,binary/macro_f1,0.5285087719298245
23,48461,0.05092559259743565,binary/weighted_f1,0.603728596491228
23,48461,0.05092559259743565,binary/precision_macro,0.5941294296309034
23,48461,0.05092559259743565,binary/recall_macro,0.5480498739691941
24,50568,0.050687596331185636,binary/accuracy,0.6456
24,50568,0.050687596331185636,binary/macro_f1,0.5172692301740948
24,50568,0.050687596331185636,binary/weighted_f1,0.5936305183482369
24,50568,0.050687596331185636,binary/precision_macro,0.572545878686817
24,50568,0.050687596331185636,binary/recall_macro,0.5380594311507599
25,52675,0.04927050411313004,binary/accuracy,0.6568
25,52675,0.04927050411313004,binary/macro_f1,0.5232984811556223
25,52675,0.04927050411313004,binary/weighted_f1,0.6006950533050084
25,52675,0.04927050411313004,binary/precision_macro,0.5953914139324745
25,52675,0.04927050411313004,binary/recall_macro,0.5458171566863798
26,54782,0.04757758483101739,binary/accuracy,0.6588
26,54782,0.04757758483101739,binary/macro_f1,0.5406249138335125
26,54782,0.04757758483101739,binary/weighted_f1,0.61210779324179
26,54782,0.04757758483101739,binary/precision_macro,0.6006487773818119
26,54782,0.04757758483101739,binary/recall_macro,0.5554758976570864
27,56889,0.04922340270795123,binary/accuracy,0.6526
27,56889,0.04922340270795123,binary/macro_f1,0.5316372435808282
27,56889,0.04922340270795123,binary/weighted_f1,0.6046623787036183
27,56889,0.04922340270795123,binary/precision_macro,0.5881172081559201
27,56889,0.04922340270795123,binary/recall_macro,0.5482929983533247
28,58996,0.04746320114219167,binary/accuracy,0.655
28,58996,0.04746320114219167,binary/macro_f1,0.5333345489179286
28,58996,0.04746320114219167,binary/weighted_f1,0.6064386624940733
28,58996,0.04746320114219167,binary/precision_macro,0.5927451241812638
28,58996,0.04746320114219167,binary/recall_macro,0.5501295456444174
29,61103,0.0472458681706217,binary/accuracy,0.656
29,61103,0.0472458681706217,binary/macro_f1,0.5170404960420907
29,61103,0.0472458681706217,binary/weighted_f1,0.596519943868874
29,61103,0.0472458681706217,binary/precision_macro,0.5931546495532904
29,61103,0.0472458681706217,binary/recall_macro,0.5424955459577502
30,63210,0.04642101683618723,binary/accuracy,0.6548
30,63210,0.04642101683618723,binary/macro_f1,0.5352395083684893
30,63210,0.04642101683618723,binary/weighted_f1,0.6075604051203575
30,63210,0.04642101683618723,binary/precision_macro,0.5926375976202309
30,63210,0.04642101683618723,binary/recall_macro,0.5510602713561324
