epoch,step,train_loss,metric_key,metric_value
1,645,0.7601895757250545,multiclass/accuracy,0.7634160415464513
1,645,0.7601895757250545,multiclass/macro_f1,0.5728522560584596
1,645,0.7601895757250545,multiclass/weighted_f1,0.7468681232232757
1,645,0.7601895757250545,multiclass/precision_macro,0.6425789655975438
1,645,0.7601895757250545,multiclass/recall_macro,0.5464952760408812
1,645,0.7601895757250545,multiclass/NotHate/f1,0.8188405797101449
1,645,0.7601895757250545,multiclass/NotHate/precision,0.7197452229299363
1,645,0.7601895757250545,multiclass/NotHate/recall,0.9495798319327731
1,645,0.7601895757250545,multiclass/Racist/f1,0.5226666666666666
1,645,0.7601895757250545,multiclass/Racist/precision,0.7967479674796748
1,645,0.7601895757250545,multiclass/Racist/recall,0.3888888888888889
1,645,0.7601895757250545,multiclass/Sexist/f1,0.8065173116089613
1,645,0.7601895757250545,multiclass/Sexist/precision,0.8319327731092437
1,645,0.7601895757250545,multiclass/Sexist/recall,0.782608695652174
1,645,0.7601895757250545,multiclass/Homophobe/f1,0.0
1,645,0.7601895757250545,multiclass/Homophobe/precision,0.0
1,645,0.7601895757250545,multiclass/Homophobe/recall,0.0
1,645,0.7601895757250545,multiclass/Religion/f1,0.716236722306525
1,645,0.7601895757250545,multiclass/Religion/precision,0.8644688644688645
1,645,0.7601895757250545,multiclass/Religion/recall,0.6113989637305699
2,1290,0.4532131885488828,multiclass/accuracy,0.7720715522215811
2,1290,0.4532131885488828,multiclass/macro_f1,0.5912715813643181
2,1290,0.4532131885488828,multiclass/weighted_f1,0.7680648169310347
2,1290,0.4532131885488828,multiclass/precision_macro,0.6109192739503919
2,1290,0.4532131885488828,multiclass/recall_macro,0.5808460420219068
2,1290,0.4532131885488828,multiclass/NotHate/f1,0.8391451068616423
2,1290,0.4532131885488828,multiclass/NotHate/precision,0.7894179894179895
2,1290,0.4532131885488828,multiclass/NotHate/recall,0.8955582232893158
2,1290,0.4532131885488828,multiclass/Racist/f1,0.5855513307984791
2,1290,0.4532131885488828,multiclass/Racist/precision,0.5620437956204379
2,1290,0.4532131885488828,multiclass/Racist/recall,0.6111111111111112
2,1290,0.4532131885488828,multiclass/Sexist/f1,0.8024948024948025
2,1290,0.4532131885488828,multiclass/Sexist/precision,0.8464912280701754
2,1290,0.4532131885488828,multiclass/Sexist/recall,0.7628458498023716
2,1290,0.4532131885488828,multiclass/Homophobe/f1,0.0
2,1290,0.4532131885488828,multiclass/Homophobe/precision,0.0
2,1290,0.4532131885488828,multiclass/Homophobe/recall,0.0
2,1290,0.4532131885488828,multiclass/Religion/f1,0.7291666666666666
2,1290,0.4532131885488828,multiclass/Religion/precision,0.8566433566433567
2,1290,0.4532131885488828,multiclass/Religion/recall,0.6347150259067358
3,1935,0.21880594256041616,multiclass/accuracy,0.7703404500865552
3,1935,0.21880594256041616,multiclass/macro_f1,0.6037102460559431
3,1935,0.21880594256041616,multiclass/weighted_f1,0.7615523179998019
3,1935,0.21880594256041616,multiclass/precision_macro,0.6325067569313094
3,1935,0.21880594256041616,multiclass/recall_macro,0.5904172889263974
3,1935,0.21880594256041616,multiclass/NotHate/f1,0.8384279475982532
