epoch,step,train_loss,metric_key,metric_value
6,3870,0.0319279108009691,multiclass/Racist/recall,0.5833333333333334
6,3870,0.0319279108009691,multiclass/Sexist/f1,0.7766179540709812
6,3870,0.0319279108009691,multiclass/Sexist/precision,0.8230088495575221
6,3870,0.0319279108009691,multiclass/Sexist/recall,0.7351778656126482
6,3870,0.0319279108009691,multiclass/Homophobe/f1,0.06060606060606061
6,3870,0.0319279108009691,multiclass/Homophobe/precision,0.032520325203252036
6,3870,0.0319279108009691,multiclass/Homophobe/recall,0.4444444444444444
6,3870,0.0319279108009691,multiclass/Religion/f1,0.6258278145695364
6,3870,0.0319279108009691,multiclass/Religion/precision,0.8669724770642202
6,3870,0.0319279108009691,multiclass/Religion/recall,0.4896373056994819
7,4515,0.03175903798954117,multiclass/accuracy,0.6889786497403346
7,4515,0.03175903798954117,multiclass/macro_f1,0.5498819085687101
7,4515,0.03175903798954117,multiclass/weighted_f1,0.7078005949782156
7,4515,0.03175903798954117,multiclass/precision_macro,0.5845386041431064
7,4515,0.03175903798954117,multiclass/recall_macro,0.5835149928956544
7,4515,0.03175903798954117,multiclass/NotHate/f1,0.7921036397285626
7,4515,0.03175903798954117,multiclass/NotHate/precision,0.8147208121827412
7,4515,0.03175903798954117,multiclass/NotHate/recall,0.7707082833133253
7,4515,0.03175903798954117,multiclass/Racist/f1,0.5221374045801527
7,4515,0.03175903798954117,multiclass/Racist/precision,0.42431761786600497
7,4515,0.03175903798954117,multiclass/Racist/recall,0.6785714285714286
7,4515,0.03175903798954117,multiclass/Sexist/f1,0.7683168316831683
7,4515,0.03175903798954117,multiclass/Sexist/precision,0.7698412698412699
7,4515,0.03175903798954117,multiclass/Sexist/recall,0.766798418972332
7,4515,0.03175903798954117,multiclass/Homophobe/f1,0.04395604395604396
7,4515,0.03175903798954117,multiclass/Homophobe/precision,0.024390243902439025
7,4515,0.03175903798954117,multiclass/Homophobe/recall,0.2222222222222222
7,4515,0.03175903798954117,multiclass/Religion/f1,0.622895622895623
7,4515,0.03175903798954117,multiclass/Religion/precision,0.8894230769230769
7,4515,0.03175903798954117,multiclass/Religion/recall,0.4792746113989637
8,5160,0.03220515663143001,multiclass/accuracy,0.7022504327755338
8,5160,0.03220515663143001,multiclass/macro_f1,0.5569759881505034
8,5160,0.03220515663143001,multiclass/weighted_f1,0.7197548332110635
8,5160,0.03220515663143001,multiclass/precision_macro,0.5989927757427757
8,5160,0.03220515663143001,multiclass/recall_macro,0.5952875818113466
8,5160,0.03220515663143001,multiclass/NotHate/f1,0.8143783146729523
8,5160,0.03220515663143001,multiclass/NotHate/precision,0.7997685185185185
8,5160,0.03220515663143001,multiclass/NotHate/recall,0.82953181272509
8,5160,0.03220515663143001,multiclass/Racist/f1,0.5292096219931272
8,5160,0.03220515663143001,multiclass/Racist/precision,0.4666666666666667
8,5160,0.03220515663143001,multiclass/Racist/recall,0.6111111111111112
8,5160,0.03220515663143001,multiclass/Sexist/f1,0.7573221757322176
8,5160,0.03220515663143001,multiclass/Sexist/precision,0.8044444444444444
8,5160,0.03220515663143001,multiclass/Sexist/recall,0.7154150197628458
8,5160,0.03220515663143001,multiclass/Homophobe/f1,0.05309734513274336
8,5160,0.03220515663143001,multiclass/Homophobe/precision,0.028846153846153848
8,5160,0.03220515663143001,multiclass/Homophobe/recall,0.3333333333333333
8,5160,0.03220515663143001,multiclass/Religion/f1,0.6308724832214765
8,5160,0.03220515663143001,multiclass/Religion/precision,0.8952380952380953
8,5160,0.03220515663143001,multiclass/Religion/recall,0.48704663212435234
